timestamp	key	value	playercount
1627573812793	tick	0.0	0
1627573812841	tick_server	0.0	0
1627573812841	tick_client	0.0	0
1627573812841	tick_update	0.0	0
1627573812841	tick	0.0	0
1627573812923	tick_server	0.0	0
1627573812923	tick_client	0.0	0
1627573812923	tick_update	0.0	0
1627573812923	tick	0.0	0
1627573812944	tick_server	0.0	0
1627573812944	tick_client	0.0	0
1627573812944	tick_update	0.0	0
1627573812944	tick	0.0	0
1627573813014	tick_server	0.0	0
1627573813014	tick_client	0.0	0
1627573813014	tick_update	0.0	0
1627573813014	tick	0.0	0
1627573813048	tick_server	0.0	0
1627573813048	tick_client	0.0	0
1627573813048	tick_update	0.0	0
1627573813048	tick	0.0	0
1627573813116	tick_server	0.0	0
1627573813116	tick_client	0.0	0
1627573813116	tick_update	0.0	0
1627573813116	tick	0.0	0
1627573813181	tick_server	0.0	0
1627573813181	tick_client	0.0	0
1627573813181	tick_update	0.0	0
1627573813181	tick	0.0	0
1627573813210	tick_server	0.0	0
1627573813210	tick_client	0.0	0
1627573813210	tick_update	0.0	0
1627573813210	tick	0.0	0
1627573813242	tick_server	0.0	0
1627573813242	tick_client	0.0	0
1627573813242	tick_update	0.0	0
1627573813242	tick	0.0	0
1627573813297	tick_server	0.0	0
1627573813297	tick_client	0.0	0
1627573813297	tick_update	0.0	0
1627573813297	tick	0.0	0
1627573813348	tick_server	0.0	0
1627573813348	tick_client	0.0	0
1627573813348	tick_update	0.0	0
1627573813348	tick	0.0	0
1627573813399	tick_server	0.0	0
1627573813399	tick_client	0.0	0
1627573813399	tick_update	0.0	0
1627573813399	tick	0.0	0
1627573813477	tick_server	0.0	0
1627573813477	tick_client	0.0	0
1627573813477	tick_update	0.0	0
1627573813477	tick	0.0	0
1627573813503	tick_server	0.0	0
1627573813503	tick_client	0.0	0
1627573813503	tick_update	0.0	0
1627573813503	tick	0.0	0
1627573813541	tick_server	0.0	0
1627573813541	tick_client	0.0	0
1627573813541	tick_update	0.0	0
1627573813541	tick	0.0	0
1627573813591	tick_server	0.0	0
1627573813591	tick_client	0.0	0
1627573813591	tick_update	0.0	0
1627573813591	tick	0.0	0
1627573813644	tick_server	0.0	0
1627573813644	tick_client	0.0	0
1627573813644	tick_update	0.0	0
1627573813644	tick	0.0	0
1627573813691	tick_server	0.0	0
1627573813691	tick_client	0.0	0
1627573813691	tick_update	0.0	0
1627573813691	tick	0.0	0
1627573813749	tick_server	0.0	0
1627573813749	tick_client	0.0	0
1627573813749	tick_update	0.0	0
1627573813749	tick	0.0	0
1627573813791	tick_server	0.0	0
1627573813791	tick_client	0.0	0
1627573813791	tick_update	0.0	0
1627573813791	tick	0.0	0
1627573813897	tick_server	0.0	0
1627573813897	tick_client	0.0	0
1627573813897	tick_update	0.0	0
1627573813897	tick	0.0	0
1627573813897	tick_server	0.0	0
1627573813897	tick_client	0.0	0
1627573813897	tick_update	0.0	0
1627573813897	tick	0.0	0
1627573813942	tick_server	0.0	0
1627573813942	tick_client	0.0	0
1627573813942	tick_update	0.0	0
1627573813942	tick	0.0	0
1627573814010	tick_server	0.0	0
1627573814010	tick_client	0.0	0
1627573814010	tick_update	0.0	0
1627573814010	tick	0.0	0
1627573814056	tick_server	0.0	0
1627573814056	tick_client	0.0	0
1627573814056	tick_update	0.0	0
1627573814056	tick	0.0	0
1627573814109	tick_server	0.0	0
1627573814109	tick_client	0.0	0
1627573814109	tick_update	0.0	0
1627573814109	tick	0.0	0
1627573814142	tick_server	0.0	0
1627573814142	tick_client	0.0	0
1627573814142	tick_update	0.0	0
1627573814142	tick	1.0	0
1627573814191	tick_server	0.0	0
1627573814191	tick_client	0.0	0
1627573814191	tick_update	0.0	0
1627573814191	tick	0.0	0
1627573814241	tick_server	0.0	0
1627573814241	tick_client	0.0	0
1627573814241	tick_update	0.0	0
1627573814241	tick	0.0	0
1627573814352	tick_server	0.0	0
1627573814352	tick_client	0.0	0
1627573814352	tick_update	0.0	0
1627573814352	tick	0.0	0
1627573814352	tick_server	0.0	0
1627573814352	tick_client	0.0	0
1627573814352	tick_update	0.0	0
1627573814352	tick	0.0	0
1627573814392	tick_server	0.0	0
1627573814392	tick_client	0.0	0
1627573814392	tick_update	0.0	0
1627573814392	tick	0.0	0
1627573814443	tick_server	0.0	0
1627573814443	tick_client	0.0	0
1627573814443	tick_update	0.0	0
1627573814443	tick	0.0	0
1627573814652	tick_server	0.0	0
1627573814652	tick_client	0.0	0
1627573814652	tick_update	0.0	0
1627573814652	tick	0.0	0
1627573814652	tick_server	0.0	0
1627573814652	tick_client	0.0	0
1627573814652	tick_update	0.0	0
1627573814652	tick	0.0	0
1627573814652	tick_server	0.0	0
1627573814652	tick_client	0.0	0
1627573814652	tick_update	0.0	0
1627573814652	tick	0.0	0
1627573814652	tick_server	0.0	0
1627573814652	tick_client	0.0	0
1627573814652	tick_update	0.0	0
1627573814652	tick	0.0	0
1627573814733	tick_server	0.0	0
1627573814733	tick_client	0.0	0
1627573814733	tick_update	0.0	0
1627573814733	tick	0.0	0
1627573814740	tick_server	0.0	0
1627573814740	tick_client	0.0	0
1627573814740	tick_update	0.0	0
1627573814740	tick	0.0	0
1627573814793	tick_server	0.0	0
1627573814793	tick_client	0.0	0
1627573814793	tick_update	0.0	0
1627573814793	tick	0.0	0
1627573814848	tick_server	0.0	0
1627573814848	tick_client	0.0	0
1627573814848	tick_update	0.0	0
1627573814848	tick	0.0	0
1627573814894	tick_server	0.0	0
1627573814894	tick_client	0.0	0
1627573814894	tick_update	0.0	0
1627573814894	tick	0.0	0
1627573814949	tick_server	0.0	0
1627573814949	tick_client	0.0	0
1627573814949	tick_update	0.0	0
1627573814949	tick	0.0	0
1627573815006	tick_server	1.0	0
1627573815006	tick_client	0.0	0
1627573815006	tick_update	0.0	0
1627573815006	tick	4.0	0
1627573815040	tick_server	0.0	0
1627573815040	tick_client	0.0	0
1627573815040	tick_update	0.0	0
1627573815040	tick	0.0	0
1627573815091	tick_server	0.0	0
1627573815091	tick_client	0.0	0
1627573815091	tick_update	0.0	0
1627573815091	tick	0.0	0
1627573815141	tick_server	0.0	0
1627573815141	tick_client	0.0	0
1627573815141	tick_update	0.0	0
1627573815141	tick	0.0	0
1627573815191	tick_server	0.0	0
1627573815191	tick_client	0.0	0
1627573815191	tick_update	0.0	0
1627573815191	tick	1.0	0
1627573815241	tick_server	0.0	0
1627573815241	tick_client	0.0	0
1627573815241	tick_update	0.0	0
1627573815241	tick	0.0	0
1627573815291	tick_server	0.0	0
1627573815291	tick_client	0.0	0
1627573815291	tick_update	0.0	0
1627573815291	tick	0.0	0
1627573815341	tick_server	0.0	0
1627573815341	tick_client	0.0	0
1627573815341	tick_update	0.0	0
1627573815341	tick	0.0	0
1627573815391	tick_server	0.0	0
1627573815391	tick_client	0.0	0
1627573815391	tick_update	0.0	0
1627573815391	tick	0.0	0
1627573815441	tick_server	0.0	0
1627573815441	tick_client	0.0	0
1627573815441	tick_update	0.0	0
1627573815441	tick	0.0	0
1627573815491	tick_server	0.0	0
1627573815491	tick_client	0.0	0
1627573815491	tick_update	0.0	0
1627573815491	tick	0.0	0
1627573815541	tick_server	0.0	0
1627573815541	tick_client	0.0	0
1627573815541	tick_update	0.0	0
1627573815541	tick	0.0	0
1627573815591	tick_server	0.0	0
1627573815591	tick_client	0.0	0
1627573815591	tick_update	0.0	0
1627573815591	tick	0.0	0
1627573815641	tick_server	0.0	0
1627573815641	tick_client	0.0	0
1627573815641	tick_update	0.0	0
1627573815641	tick	0.0	0
1627573815691	tick_server	0.0	0
1627573815691	tick_client	0.0	0
1627573815692	tick_update	0.0	0
1627573815692	tick	1.0	0
1627573815747	tick_server	0.0	0
1627573815747	tick_client	0.0	0
1627573815747	tick_update	0.0	0
1627573815747	tick	0.0	0
1627573815793	tick_server	0.0	0
1627573815793	tick_client	0.0	0
1627573815793	tick_update	0.0	0
1627573815793	tick	0.0	0
1627573815841	tick_server	0.0	0
1627573815841	tick_client	0.0	0
1627573815841	tick_update	0.0	0
1627573815841	tick	0.0	0
1627573815891	tick_server	0.0	0
1627573815891	tick_client	0.0	0
1627573815891	tick_update	0.0	0
1627573815891	tick	0.0	0
1627573815941	tick_server	0.0	0
1627573815941	tick_client	0.0	0
1627573815941	tick_update	0.0	0
1627573815941	tick	0.0	0
1627573815991	tick_server	0.0	0
1627573815991	tick_client	0.0	0
1627573815991	tick_update	0.0	0
1627573815991	tick	0.0	0
1627573816041	tick_server	0.0	0
1627573816041	tick_client	0.0	0
1627573816041	tick_update	0.0	0
1627573816041	tick	0.0	0
1627573816091	tick_server	0.0	0
1627573816091	tick_client	0.0	0
1627573816091	tick_update	0.0	0
1627573816091	tick	0.0	0
1627573816141	tick_server	0.0	0
1627573816141	tick_client	0.0	0
1627573816141	tick_update	0.0	0
1627573816141	tick	0.0	0
1627573816191	tick_server	0.0	0
1627573816191	tick_client	0.0	0
1627573816191	tick_update	0.0	0
1627573816191	tick	0.0	0
1627573816241	tick_server	0.0	0
1627573816241	tick_client	0.0	0
1627573816241	tick_update	0.0	0
1627573816241	tick	0.0	0
1627573816291	tick_server	0.0	0
1627573816291	tick_client	0.0	0
1627573816291	tick_update	0.0	0
1627573816291	tick	0.0	0
1627573816341	tick_server	0.0	0
1627573816341	tick_client	0.0	0
1627573816341	tick_update	0.0	0
1627573816341	tick	0.0	0
1627573816401	tick_server	0.0	0
1627573816401	tick_client	0.0	0
1627573816401	tick_update	0.0	0
1627573816401	tick	0.0	0
1627573816441	tick_server	0.0	0
1627573816441	tick_client	0.0	0
1627573816441	tick_update	0.0	0
1627573816441	tick	0.0	0
1627573816497	tick_server	0.0	0
1627573816497	tick_client	0.0	0
1627573816497	tick_update	0.0	0
1627573816497	tick	0.0	0
1627573816544	tick_server	0.0	0
1627573816544	tick_client	0.0	0
1627573816544	tick_update	0.0	0
1627573816544	tick	0.0	0
1627573816597	tick_server	0.0	0
1627573816597	tick_client	0.0	0
1627573816597	tick_update	0.0	0
1627573816597	tick	0.0	0
1627573816641	tick_server	0.0	0
1627573816641	tick_client	0.0	0
1627573816641	tick_update	0.0	0
1627573816641	tick	0.0	0
1627573816693	tick_server	1.0	0
1627573816693	tick_client	0.0	0
1627573816693	tick_update	0.0	0
1627573816693	tick	1.0	0
1627573816764	tick_server	0.0	0
1627573816764	tick_client	0.0	0
1627573816764	tick_update	0.0	0
1627573816764	tick	0.0	0
1627573816791	tick_server	0.0	0
1627573816791	tick_client	0.0	0
1627573816791	tick_update	0.0	0
1627573816791	tick	0.0	0
1627573816841	tick_server	0.0	0
1627573816841	tick_client	0.0	0
1627573816841	tick_update	0.0	0
1627573816841	tick	0.0	0
1627573816891	tick_server	0.0	0
1627573816891	tick_client	0.0	0
1627573816891	tick_update	0.0	0
1627573816891	tick	0.0	0
1627573816941	tick_server	0.0	0
1627573816941	tick_client	0.0	0
1627573816941	tick_update	0.0	0
1627573816941	tick	0.0	0
1627573816997	tick_server	1.0	0
1627573816997	tick_client	0.0	0
1627573816997	tick_update	0.0	0
1627573816997	tick	5.0	0
1627573817041	tick_server	0.0	0
1627573817041	tick_client	0.0	0
1627573817041	tick_update	0.0	0
1627573817041	tick	0.0	0
1627573817092	tick_server	0.0	0
1627573817092	tick_client	0.0	0
1627573817092	tick_update	0.0	0
1627573817092	tick	0.0	0
1627573817141	tick_server	0.0	0
1627573817141	tick_client	0.0	0
1627573817141	tick_update	0.0	0
1627573817141	tick	0.0	0
1627573817201	tick_server	0.0	0
1627573817201	tick_client	0.0	0
1627573817201	tick_update	0.0	0
1627573817201	tick	0.0	0
1627573817241	tick_server	0.0	0
1627573817241	tick_client	0.0	0
1627573817241	tick_update	0.0	0
1627573817241	tick	0.0	0
1627573817291	tick_server	0.0	0
1627573817291	tick_client	0.0	0
1627573817291	tick_update	0.0	0
1627573817291	tick	0.0	0
1627573817344	tick_server	0.0	0
1627573817344	tick_client	0.0	0
1627573817344	tick_update	0.0	0
1627573817344	tick	0.0	0
1627573817390	tick_server	0.0	0
1627573817390	tick_client	0.0	0
1627573817390	tick_update	0.0	0
1627573817390	tick	0.0	0
1627573817440	tick_server	0.0	0
1627573817440	tick_client	0.0	0
1627573817440	tick_update	0.0	0
1627573817440	tick	0.0	0
1627573817491	tick_server	0.0	0
1627573817491	tick_client	0.0	0
1627573817491	tick_update	0.0	0
1627573817491	tick	0.0	0
1627573817541	tick_server	0.0	0
1627573817541	tick_client	0.0	0
1627573817541	tick_update	0.0	0
1627573817541	tick	0.0	0
1627573817591	tick_server	0.0	0
1627573817591	tick_client	0.0	0
1627573817591	tick_update	0.0	0
1627573817591	tick	0.0	0
1627573817640	tick_server	0.0	0
1627573817640	tick_client	0.0	0
1627573817640	tick_update	0.0	0
1627573817640	tick	0.0	0
1627573817690	tick_server	0.0	0
1627573817690	tick_client	0.0	0
1627573817690	tick_update	0.0	0
1627573817690	tick	0.0	0
1627573817740	tick_server	0.0	0
1627573817740	tick_client	0.0	0
1627573817740	tick_update	0.0	0
1627573817740	tick	0.0	0
1627573817790	tick_server	0.0	0
1627573817790	tick_client	0.0	0
1627573817790	tick_update	0.0	0
1627573817790	tick	0.0	0
1627573817840	tick_server	0.0	0
1627573817841	tick_client	0.0	0
1627573817841	tick_update	0.0	0
1627573817841	tick	1.0	0
1627573817891	tick_server	0.0	0
1627573817891	tick_client	0.0	0
1627573817891	tick_update	0.0	0
1627573817891	tick	0.0	0
1627573817941	tick_server	0.0	0
1627573817941	tick_client	0.0	0
1627573817941	tick_update	0.0	0
1627573817941	tick	1.0	0
1627573817991	tick_server	0.0	0
1627573817991	tick_client	0.0	0
1627573817991	tick_update	0.0	0
1627573817991	tick	0.0	0
1627573818041	tick_server	0.0	0
1627573818041	tick_client	0.0	0
1627573818041	tick_update	0.0	0
1627573818041	tick	0.0	0
1627573818091	tick_server	0.0	0
1627573818091	tick_client	0.0	0
1627573818091	tick_update	0.0	0
1627573818091	tick	0.0	0
1627573818141	tick_server	0.0	0
1627573818141	tick_client	0.0	0
1627573818141	tick_update	0.0	0
1627573818141	tick	0.0	0
1627573818191	tick_server	0.0	0
1627573818191	tick_client	0.0	0
1627573818191	tick_update	0.0	0
1627573818191	tick	0.0	0
1627573818241	tick_server	0.0	0
1627573818241	tick_client	0.0	0
1627573818241	tick_update	0.0	0
1627573818241	tick	0.0	0
1627573818291	tick_server	0.0	0
1627573818291	tick_client	0.0	0
1627573818291	tick_update	0.0	0
1627573818291	tick	0.0	0
1627573818341	tick_server	0.0	0
1627573818341	tick_client	0.0	0
1627573818341	tick_update	0.0	0
1627573818341	tick	0.0	0
1627573818392	tick_server	0.0	0
1627573818392	tick_client	0.0	0
1627573818392	tick_update	0.0	0
1627573818392	tick	0.0	0
1627573818441	tick_server	0.0	0
1627573818441	tick_client	0.0	0
1627573818441	tick_update	0.0	0
1627573818441	tick	0.0	0
1627573818491	tick_server	0.0	0
1627573818491	tick_client	0.0	0
1627573818491	tick_update	0.0	0
1627573818491	tick	0.0	0
1627573818541	tick_server	0.0	0
1627573818541	tick_client	0.0	0
1627573818541	tick_update	0.0	0
1627573818541	tick	0.0	0
1627573818591	tick_server	0.0	0
1627573818591	tick_client	0.0	0
1627573818591	tick_update	0.0	0
1627573818591	tick	0.0	0
1627573818641	tick_server	0.0	0
1627573818641	tick_client	0.0	0
1627573818641	tick_update	0.0	0
1627573818641	tick	0.0	0
1627573818691	tick_server	0.0	0
1627573818691	tick_client	0.0	0
1627573818691	tick_update	0.0	0
1627573818691	tick	0.0	0
1627573818741	tick_server	0.0	0
1627573818741	tick_client	0.0	0
1627573818741	tick_update	0.0	0
1627573818741	tick	0.0	0
1627573818791	tick_server	0.0	0
1627573818791	tick_client	0.0	0
1627573818791	tick_update	0.0	0
1627573818791	tick	0.0	0
1627573818841	tick_server	0.0	0
1627573818841	tick_client	0.0	0
1627573818841	tick_update	0.0	0
1627573818841	tick	0.0	0
1627573818891	tick_server	0.0	0
1627573818891	tick_client	0.0	0
1627573818891	tick_update	0.0	0
1627573818891	tick	0.0	0
1627573818941	tick_server	0.0	0
1627573818941	tick_client	0.0	0
1627573818941	tick_update	0.0	0
1627573818941	tick	0.0	0
1627573818991	tick_server	0.0	0
1627573818991	tick_client	0.0	0
1627573818991	tick_update	0.0	0
1627573818991	tick	0.0	0
1627573819041	tick_server	0.0	0
1627573819041	tick_client	0.0	0
1627573819041	tick_update	0.0	0
1627573819041	tick	0.0	0
1627573819091	tick_server	0.0	0
1627573819091	tick_client	0.0	0
1627573819091	tick_update	0.0	0
1627573819091	tick	0.0	0
1627573819141	tick_server	0.0	0
1627573819141	tick_client	0.0	0
1627573819141	tick_update	0.0	0
1627573819141	tick	0.0	0
1627573819191	tick_server	0.0	0
1627573819191	tick_client	0.0	0
1627573819191	tick_update	0.0	0
1627573819191	tick	0.0	0
1627573819241	tick_server	0.0	0
1627573819241	tick_client	0.0	0
1627573819241	tick_update	0.0	0
1627573819241	tick	0.0	0
1627573819291	tick_server	0.0	0
1627573819291	tick_client	0.0	0
1627573819291	tick_update	0.0	0
1627573819291	tick	0.0	0
1627573819341	tick_server	0.0	0
1627573819341	tick_client	0.0	0
1627573819341	tick_update	0.0	0
1627573819341	tick	0.0	0
1627573819391	tick_server	0.0	0
1627573819391	tick_client	0.0	0
1627573819391	tick_update	0.0	0
1627573819391	tick	0.0	0
1627573819441	tick_server	0.0	0
1627573819441	tick_client	0.0	0
1627573819441	tick_update	0.0	0
1627573819441	tick	0.0	0
1627573819491	tick_server	0.0	0
1627573819491	tick_client	0.0	0
1627573819491	tick_update	0.0	0
1627573819491	tick	0.0	0
1627573819541	tick_server	0.0	0
1627573819541	tick_client	0.0	0
1627573819541	tick_update	0.0	0
1627573819541	tick	0.0	0
1627573819591	tick_server	0.0	0
1627573819591	tick_client	0.0	0
1627573819591	tick_update	0.0	0
1627573819591	tick	0.0	0
1627573819642	tick_server	0.0	0
1627573819642	tick_client	0.0	0
1627573819642	tick_update	0.0	0
1627573819642	tick	0.0	0
1627573819691	tick_server	0.0	0
1627573819691	tick_client	0.0	0
1627573819691	tick_update	0.0	0
1627573819691	tick	0.0	0
1627573819741	tick_server	0.0	0
1627573819741	tick_client	0.0	0
1627573819741	tick_update	0.0	0
1627573819741	tick	0.0	0
1627573819791	tick_server	0.0	0
1627573819791	tick_client	0.0	0
1627573819791	tick_update	0.0	0
1627573819791	tick	0.0	0
1627573819841	tick_server	0.0	0
1627573819841	tick_client	0.0	0
